SMILES	SMILES_CANONICAL	MOLPORTID	STANDARD_INCHI	INCHIKEY	PRICERANGE_1MG	PRICERANGE_5MG	PRICERANGE_50MG	BEST_LEAD_TIME
COC(=O)N1CCC(CC1)C1=CC(O)=NO1	COC(=O)N1CCC(CC1)c1cc(O)no1	MolPort-000-004-273	InChI=1S/C10H14N2O4/c1-15-10(14)12-4-2-7(3-5-12)8-6-9(13)11-16-8/h6-7H,2-5H2,1H3,(H,11,13)	QWHNZNGBLKDLEL-UHFFFAOYSA-N	< 50	< 50	< 50	5
OCCCC1=CNN=C1	OCCCc1cn[nH]c1	MolPort-000-004-274	InChI=1S/C6H10N2O/c9-3-1-2-6-4-7-8-5-6/h4-5,9H,1-3H2,(H,7,8)	LGBRAJDGWUXFBO-UHFFFAOYSA-N	< 50	< 50	50 - 100	7
CC1=C(O)COC1=O	CC1=C(O)COC1=O	MolPort-000-004-275	InChI=1S/C5H6O3/c1-3-4(6)2-8-5(3)7/h6H,2H2,1H3	AFKQLNRCQPXHOF-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	5
OC1CCC(=O)CC1	OC1CCC(=O)CC1	MolPort-000-004-276	InChI=1S/C6H10O2/c7-5-1-2-6(8)4-3-5/h5,7H,1-4H2	BXBJZYXQHHPVGO-UHFFFAOYSA-N	< 50	< 50	< 50	2
CCCC(O)CC(O)=O	CCCC(O)CC(O)=O	MolPort-000-004-277	InChI=1S/C6H12O3/c1-2-3-5(7)4-6(8)9/h5,7H,2-4H2,1H3,(H,8,9)	HPMGFDVTYHWBAG-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
OC1=CC=CC2=C1CC(=O)N2	Oc1cccc2NC(=O)Cc12	MolPort-000-004-279	InChI=1S/C8H7NO2/c10-7-3-1-2-6-5(7)4-8(11)9-6/h1-3,10H,4H2,(H,9,11)	FTJQLPXJRKHATE-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	5
OCCC1=NC=CN1	OCCc1ncc[nH]1	MolPort-000-004-280	InChI=1S/C5H8N2O/c8-4-1-5-6-2-3-7-5/h2-3,8H,1,4H2,(H,6,7)	JEUPWQVILXWUFD-UHFFFAOYSA-N	< 50	< 50	50 - 100	5
OCC1CCC(=O)N1	OCC1CCC(=O)N1	MolPort-000-004-281	InChI=1S/C5H9NO2/c7-3-4-1-2-5(8)6-4/h4,7H,1-3H2,(H,6,8)	HOBJEFOCIRXQKH-UHFFFAOYSA-N	< 50	< 50	< 50	5
OC1CCN(CC(O)=O)C1	OC1CCN(CC(O)=O)C1	MolPort-000-004-282	InChI=1S/C6H11NO3/c8-5-1-2-7(3-5)4-6(9)10/h5,8H,1-4H2,(H,9,10)	IMLUKRLXBCGVBF-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	5
NC(=O)C1=C(O)N=CN1	NC(=O)c1[nH]cnc1O	MolPort-000-004-283	InChI=1S/C4H5N3O2/c5-3(8)2-4(9)7-1-6-2/h1,9H,(H2,5,8)(H,6,7)	UEWSIIBPZOBMBL-UHFFFAOYSA-N	< 50	< 50	< 50	7
Cl.OC(=O)CC1=CN=CN1	Cl.OC(=O)Cc1cnc[nH]1	MolPort-000-004-284	InChI=1S/C5H6N2O2.ClH/c8-5(9)1-4-2-6-3-7-4;/h2-3H,1H2,(H,6,7)(H,8,9);1H	MWHLCFYPFGFBQO-UHFFFAOYSA-N	< 50	< 50	< 50	5
OC1=C(C(=O)CC1)C1=CC=CC=C1	OC1=C(C(=O)CC1)c1ccccc1	MolPort-000-004-289	InChI=1S/C11H10O2/c12-9-6-7-10(13)11(9)8-4-2-1-3-5-8/h1-5,12H,6-7H2	YSNOZOOLCMJCQW-UHFFFAOYSA-N	250 - 500	250 - 500	250 - 500	10
OC(=O)C1CC2=C(NC3=CC=CC=C23)C(N1)C1=CC=C(O)C=C1	OC(=O)C1Cc2c([nH]c3ccccc23)C(N1)c1ccc(O)cc1	MolPort-000-004-307	InChI=1S/C18H16N2O3/c21-11-7-5-10(6-8-11)16-17-13(9-15(20-16)18(22)23)12-3-1-2-4-14(12)19-17/h1-8,15-16,19-21H,9H2,(H,22,23)	OHWUOYUHWJMINH-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
OCN1C(=O)C2=CC=CC=C2C1=O	OCN1C(=O)c2ccccc2C1=O	MolPort-000-004-308	InChI=1S/C9H7NO3/c11-5-10-8(12)6-3-1-2-4-7(6)9(10)13/h1-4,11H,5H2	MNSGOOCAMMSKGI-UHFFFAOYSA-N	< 50	< 50	< 50	2
OC(=O)C1=CC(O)=CC=C1	OC(=O)c1cccc(O)c1	MolPort-000-004-309	InChI=1S/C7H6O3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H,(H,9,10)	IJFXRHURBJZNAO-UHFFFAOYSA-N	< 50	< 50	< 50	2
Cl.C[C@@H](O)C(N)=N	Cl.C[C@@H](O)C(N)=N	MolPort-000-004-310	InChI=1S/C3H8N2O.ClH/c1-2(6)3(4)5;/h2,6H,1H3,(H3,4,5);1H/t2-;/m1./s1	AEOZCEMLLBCHQZ-HSHFZTNMSA-N	50 - 100	50 - 100	50 - 100	2
Cl.O[C@H]1CCNC1	Cl.O[C@H]1CCNC1	MolPort-000-004-312	InChI=1S/C4H9NO.ClH/c6-4-1-2-5-3-4;/h4-6H,1-3H2;1H/t4-;/m0./s1	QPMSJEFZULFYTB-WCCKRBBISA-N	< 50	< 50	< 50	2
O[C@@]12C[C@H]3C[C@@H](C1)C(=O)[C@H](C3)C2	O[C@@]12C[C@H]3C[C@@H](C1)C(=O)[C@H](C3)C2	MolPort-000-004-313	InChI=1S/C10H14O2/c11-9-7-1-6-2-8(9)5-10(12,3-6)4-7/h6-8,12H,1-5H2/t6-,7-,8+,10-	TZBDEVBNMSLVKT-XYYXLIQBSA-N	< 50	< 50	< 50	5
Cl.O=C1CCC2CNCC12	Cl.O=C1CCC2CNCC12	MolPort-000-004-314	InChI=1S/C7H11NO.ClH/c9-7-2-1-5-3-8-4-6(5)7;/h5-6,8H,1-4H2;1H	NCJPVPGXNDVUCM-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	5
OC1CCC(=O)NC1	OC1CCC(=O)NC1	MolPort-000-004-315	InChI=1S/C5H9NO2/c7-4-1-2-5(8)6-3-4/h4,7H,1-3H2,(H,6,8)	GPRZVNYVEZZOKH-UHFFFAOYSA-N	< 50	< 50	< 50	5
OCC1=NC=CC=C1O	OCc1ncccc1O	MolPort-000-004-316	InChI=1S/C6H7NO2/c8-4-5-6(9)2-1-3-7-5/h1-3,8-9H,4H2	ZJRBRKUGRKKZOO-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	10
Cl.O[C@@H]1CCNC1	Cl.O[C@@H]1CCNC1	MolPort-000-004-317	InChI=1S/C4H9NO.ClH/c6-4-1-2-5-3-4;/h4-6H,1-3H2;1H/t4-;/m1./s1	QPMSJEFZULFYTB-PGMHMLKASA-N	< 50	< 50	< 50	5
CC(C)(C)OC(=O)N1CCOCC1CO	CC(C)(C)OC(=O)N1CCOCC1CO	MolPort-000-004-318	InChI=1S/C10H19NO4/c1-10(2,3)15-9(13)11-4-5-14-7-8(11)6-12/h8,12H,4-7H2,1-3H3	AIQSXVGBMCJQAG-UHFFFAOYSA-N	< 50	< 50	< 50	5
CC(C)(C)OC(=O)N1CC[C@H](O)C1	CC(C)(C)OC(=O)N1CC[C@H](O)C1	MolPort-000-004-322	InChI=1S/C9H17NO3/c1-9(2,3)13-8(12)10-5-4-7(11)6-10/h7,11H,4-6H2,1-3H3/t7-/m0/s1	APCBTRDHCDOPNY-ZETCQYMHSA-N	< 50	< 50	< 50	2
O[C@H]1CCN(C1)C(=O)OCC1=CC=CC=C1	O[C@H]1CCN(C1)C(=O)OCc1ccccc1	MolPort-000-004-323	InChI=1S/C12H15NO3/c14-11-6-7-13(8-11)12(15)16-9-10-4-2-1-3-5-10/h1-5,11,14H,6-9H2/t11-/m0/s1	MBLJFGOKYTZKMH-NSHDSACASA-N	< 50	< 50	< 50	5
OC[C@H]1CNCCO1	OC[C@H]1CNCCO1	MolPort-000-004-327	InChI=1S/C5H11NO2/c7-4-5-3-6-1-2-8-5/h5-7H,1-4H2/t5-/m1/s1	VLAZLCVSFAYIIL-RXMQYKEDSA-N	100 - 250	100 - 250	100 - 250	10
OC[C@@H]1CNCCO1	OC[C@@H]1CNCCO1	MolPort-000-004-328	InChI=1S/C5H11NO2/c7-4-5-3-6-1-2-8-5/h5-7H,1-4H2/t5-/m0/s1	VLAZLCVSFAYIIL-YFKPBYRVSA-N	100 - 250	100 - 250	100 - 250	10
OC[C@H]1CNC(=O)CO1	OC[C@H]1CNC(=O)CO1	MolPort-000-004-329	InChI=1S/C5H9NO3/c7-2-4-1-6-5(8)3-9-4/h4,7H,1-3H2,(H,6,8)/t4-/m1/s1	DMELBDGPDOJCTC-SCSAIBSYSA-N	500 - 1000	500 - 1000	500 - 1000	10
OC[C@@H]1CNC(=O)CO1	OC[C@@H]1CNC(=O)CO1	MolPort-000-004-330	InChI=1S/C5H9NO3/c7-2-4-1-6-5(8)3-9-4/h4,7H,1-3H2,(H,6,8)/t4-/m0/s1	DMELBDGPDOJCTC-BYPYZUCNSA-N	100 - 250	100 - 250	100 - 250	3
OCC1COCCN1	OCC1COCCN1	MolPort-000-004-331	InChI=1S/C5H11NO2/c7-3-5-4-8-2-1-6-5/h5-7H,1-4H2	UCDFBOLUCCNTDQ-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	3
OC[C@H]1CCNC1	OC[C@H]1CCNC1	MolPort-000-004-333	InChI=1S/C5H11NO/c7-4-5-1-2-6-3-5/h5-7H,1-4H2/t5-/m0/s1	QOTUIIJRVXKSJU-YFKPBYRVSA-N	< 50	< 50	< 50	5
CCCC(=O)C=C	CCCC(=O)C=C	MolPort-000-004-334	InChI=1S/C6H10O/c1-3-5-6(7)4-2/h4H,2-3,5H2,1H3	JTHNLKXLWOXOQK-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	10
OCCC1CNCCO1	OCCC1CNCCO1	MolPort-000-004-335	InChI=1S/C6H13NO2/c8-3-1-6-5-7-2-4-9-6/h6-8H,1-5H2	OJZYVZNGKDTSFP-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	5
OC(=O)C1(O)CCCCCC1	OC(=O)C1(O)CCCCCC1	MolPort-000-004-337	InChI=1S/C8H14O3/c9-7(10)8(11)5-3-1-2-4-6-8/h11H,1-6H2,(H,9,10)	IVOHSGDSPNQSDJ-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
OC(=O)C1(O)CCCC1	OC(=O)C1(O)CCCC1	MolPort-000-004-338	InChI=1S/C6H10O3/c7-5(8)6(9)3-1-2-4-6/h9H,1-4H2,(H,7,8)	JJABOWZNFOCHMN-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	5
OC(=O)C1(O)CCC1	OC(=O)C1(O)CCC1	MolPort-000-004-339	InChI=1S/C5H8O3/c6-4(7)5(8)2-1-3-5/h8H,1-3H2,(H,6,7)	XCBNHDSVRQZWLH-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	2
OCC1CNCCN1	OCC1CNCCN1	MolPort-000-004-340	InChI=1S/C5H12N2O/c8-4-5-3-6-1-2-7-5/h5-8H,1-4H2	SIRSTRHGFGFVME-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
OC1=CC=C(C=C1)N1CCNCC1	Oc1ccc(cc1)N1CCNCC1	MolPort-000-004-341	InChI=1S/C10H14N2O/c13-10-3-1-9(2-4-10)12-7-5-11-6-8-12/h1-4,11,13H,5-8H2	GPEOAEVZTOQXLG-UHFFFAOYSA-N	< 50	< 50	< 50	2
OC(=O)C[C@@H]1CCCN1	OC(=O)C[C@@H]1CCCN1	MolPort-000-004-342	InChI=1S/C6H11NO2/c8-6(9)4-5-2-1-3-7-5/h5,7H,1-4H2,(H,8,9)/t5-/m0/s1	ADSALMJPJUKESW-YFKPBYRVSA-N	50 - 100	50 - 100	50 - 100	5
OC(=O)CC1CCCN1	OC(=O)CC1CCCN1	MolPort-000-004-343	InChI=1S/C6H11NO2/c8-6(9)4-5-2-1-3-7-5/h5,7H,1-4H2,(H,8,9)	ADSALMJPJUKESW-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	5
CC1=CC=NC=C1O	Cc1ccncc1O	MolPort-000-004-345	InChI=1S/C6H7NO/c1-5-2-3-7-4-6(5)8/h2-4,8H,1H3	WYOZXMYWGIJYSQ-UHFFFAOYSA-N	< 50	< 50	< 50	2
OC(=O)C1=CC(O)=CN=C1	OC(=O)c1cncc(O)c1	MolPort-000-004-346	InChI=1S/C6H5NO3/c8-5-1-4(6(9)10)2-7-3-5/h1-3,8H,(H,9,10)	ATTDCVLRGFEHEO-UHFFFAOYSA-N	< 50	< 50	< 50	2
CC1=CC(O)=CN=C1	Cc1cncc(O)c1	MolPort-000-004-348	InChI=1S/C6H7NO/c1-5-2-6(8)4-7-3-5/h2-4,8H,1H3	RYJNCIGFPWGVPA-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC(=O)C1=NC=CC=C1O	NC(=O)c1ncccc1O	MolPort-000-004-349	InChI=1S/C6H6N2O2/c7-6(10)5-4(9)2-1-3-8-5/h1-3,9H,(H2,7,10)	VIHUZJYFQOEUMI-UHFFFAOYSA-N	< 50	< 50	< 50	2
OC1=C(N=CC=C1)C1=CC=CC=C1	Oc1cccnc1-c1ccccc1	MolPort-000-004-350	InChI=1S/C11H9NO/c13-10-7-4-8-12-11(10)9-5-2-1-3-6-9/h1-8,13H	VHRHRMPFHJXSNR-UHFFFAOYSA-N	< 50	< 50	< 50	5
OC1=CN=C(O)C=C1	Oc1ccc(O)nc1	MolPort-000-004-352	InChI=1S/C5H5NO2/c7-4-1-2-5(8)6-3-4/h1-3,7H,(H,6,8)	CHGPEDOMXOLANF-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	2
OCC1=CC=CC(=N1)C(O)=O	OCc1cccc(n1)C(O)=O	MolPort-000-004-354	InChI=1S/C7H7NO3/c9-4-5-2-1-3-6(8-5)7(10)11/h1-3,9H,4H2,(H,10,11)	SWQMSUWYOLDNBU-UHFFFAOYSA-N	< 50	< 50	< 50	2
OC1=CN=C(N=C1)N1CCNCC1	Oc1cnc(nc1)N1CCNCC1	MolPort-000-004-356	InChI=1S/C8H12N4O/c13-7-5-10-8(11-6-7)12-3-1-9-2-4-12/h5-6,9,13H,1-4H2	QLKRAKYZQCJDSA-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	7
CC1CNCCC1O	CC1CNCCC1O	MolPort-000-004-357	InChI=1S/C6H13NO/c1-5-4-7-3-2-6(5)8/h5-8H,2-4H2,1H3	OAQDXXYGSGJMGR-UHFFFAOYSA-N	50 - 100	50 - 100	250 - 500	5
OCC1CNCCC1O	OCC1CNCCC1O	MolPort-000-004-361	InChI=1S/C6H13NO2/c8-4-5-3-7-2-1-6(5)9/h5-9H,1-4H2	FQOGWNRPPJMSEC-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	5
CC1(O)CCN(CC1)C(=O)OCC1=CC=CC=C1	CC1(O)CCN(CC1)C(=O)OCc1ccccc1	MolPort-000-004-365	InChI=1S/C14H19NO3/c1-14(17)7-9-15(10-8-14)13(16)18-11-12-5-3-2-4-6-12/h2-6,17H,7-11H2,1H3	JTYZJURNGHJWKI-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	3
CC(C)(C)OC(=O)N1CCC(O)(CC=C)CC1	CC(C)(C)OC(=O)N1CCC(O)(CC=C)CC1	MolPort-000-004-367	InChI=1S/C13H23NO3/c1-5-6-13(16)7-9-14(10-8-13)11(15)17-12(2,3)4/h5,16H,1,6-10H2,2-4H3	BWHACQPKDGMQIK-UHFFFAOYSA-N	< 50	< 50	< 50	5
COC(=O)C1CC(O)CCN1C(=O)OC(C)(C)C	COC(=O)C1CC(O)CCN1C(=O)OC(C)(C)C	MolPort-000-004-368	InChI=1S/C12H21NO5/c1-12(2,3)18-11(16)13-6-5-8(14)7-9(13)10(15)17-4/h8-9,14H,5-7H2,1-4H3	RNMVWSAJMIKMDY-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	5
OC1=C(C=NC=C1)[N+]([O-])=O	Oc1ccncc1[N+]([O-])=O	MolPort-000-004-370	InChI=1S/C5H4N2O3/c8-5-1-2-6-3-4(5)7(9)10/h1-3H,(H,6,8)	YUWOLBZMQDGRFV-UHFFFAOYSA-N	< 50	< 50	< 50	2
OC(=O)C1=NC=CC(O)=C1	OC(=O)c1cc(O)ccn1	MolPort-000-004-371	InChI=1S/C6H5NO3/c8-4-1-2-7-5(3-4)6(9)10/h1-3H,(H,7,8)(H,9,10)	MXXLHBCSVDDTIX-UHFFFAOYSA-N	< 50	< 50	< 50	2
OC(=O)C1=NC(O)=CC=C1	OC(=O)c1cccc(O)n1	MolPort-000-004-372	InChI=1S/C6H5NO3/c8-5-3-1-2-4(7-5)6(9)10/h1-3H,(H,7,8)(H,9,10)	VRCWSYYXUCKEED-UHFFFAOYSA-N	< 50	< 50	< 50	2
COC1=CN=C(C=C1)C(=N)NO	COc1ccc(nc1)C(=N)NO	MolPort-000-004-373	InChI=1S/C7H9N3O2/c1-12-5-2-3-6(9-4-5)7(8)10-11/h2-4,11H,1H3,(H2,8,10)	ORAOLRMCSKVOSJ-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	2
CSC1=NC(=O)C=C(N1)C(O)=O	CSc1nc(=O)cc([nH]1)C(O)=O	MolPort-000-004-380	InChI=1S/C6H6N2O3S/c1-12-6-7-3(5(10)11)2-4(9)8-6/h2H,1H3,(H,10,11)(H,7,8,9)	DUBCMCDVRJTNQR-UHFFFAOYSA-N	500 - 1000	500 - 1000	500 - 1000	10
OC(=O)C1=CC(=O)N=CN1	OC(=O)c1cc(=O)nc[nH]1	MolPort-000-004-381	InChI=1S/C5H4N2O3/c8-4-1-3(5(9)10)6-2-7-4/h1-2H,(H,9,10)(H,6,7,8)	QYGHXDAYBIFGKI-UHFFFAOYSA-N	< 50	< 50	< 50	5
OC[C@@H]1CCNC[C@@H]1O	OC[C@@H]1CCNC[C@@H]1O	MolPort-000-004-383	InChI=1S/C6H13NO2/c8-4-5-1-2-7-3-6(5)9/h5-9H,1-4H2/t5-,6-/m0/s1	COQKGJIYPZVMSJ-WDSKDSINSA-N	50 - 100	50 - 100	50 - 100	5
Cl.O[C@@H]1CCCNC1	Cl.O[C@@H]1CCCNC1	MolPort-000-004-384	InChI=1S/C5H11NO.ClH/c7-5-2-1-3-6-4-5;/h5-7H,1-4H2;1H/t5-;/m1./s1	VLECDMDGMKPUSK-NUBCRITNSA-N	< 50	< 50	< 50	2
Cl.O[C@H]1CCCNC1	Cl.O[C@H]1CCCNC1	MolPort-000-004-385	InChI=1S/C5H11NO.ClH/c7-5-2-1-3-6-4-5;/h5-7H,1-4H2;1H/t5-;/m0./s1	VLECDMDGMKPUSK-JEDNCBNOSA-N	< 50	< 50	< 50	2
OC1=CC=C2C=NNC2=C1	Oc1ccc2cn[nH]c2c1	MolPort-000-004-386	InChI=1S/C7H6N2O/c10-6-2-1-5-4-8-9-7(5)3-6/h1-4,10H,(H,8,9)	NUYZVDBIVNOTSC-UHFFFAOYSA-N	< 50	< 50	< 50	2
OC1=CC=C2NN=CC2=C1	Oc1ccc2[nH]ncc2c1	MolPort-000-004-387	InChI=1S/C7H6N2O/c10-6-1-2-7-5(3-6)4-8-9-7/h1-4,10H,(H,8,9)	ZHDXWEPRYNHNDC-UHFFFAOYSA-N	< 50	< 50	< 50	2
OC1=C2NN=CC2=CC=C1	Oc1cccc2cn[nH]c12	MolPort-000-004-388	InChI=1S/C7H6N2O/c10-6-3-1-2-5-4-8-9-7(5)6/h1-4,10H,(H,8,9)	VEDLFQPHHBOHIR-UHFFFAOYSA-N	< 50	< 50	< 50	5
OCC1=CNC=N1	OCc1c[nH]cn1	MolPort-000-004-389	InChI=1S/C4H6N2O/c7-2-4-1-5-3-6-4/h1,3,7H,2H2,(H,5,6)	QDYTUZCWBJRHKK-UHFFFAOYSA-N	< 50	< 50	< 50	5
O=CC1=CC=C2CCCC2=C1	O=Cc1ccc2CCCc2c1	MolPort-000-004-391	InChI=1S/C10H10O/c11-7-8-4-5-9-2-1-3-10(9)6-8/h4-7H,1-3H2	YNGGRNROMJXLCP-UHFFFAOYSA-N	< 50	< 50	50 - 100	5
O=C1CC2=CC=CC=C2C1=O	O=C1Cc2ccccc2C1=O	MolPort-000-004-392	InChI=1S/C9H6O2/c10-8-5-6-3-1-2-4-7(6)9(8)11/h1-4H,5H2	WFFZGYRTVIPBFN-UHFFFAOYSA-N	< 50	< 50	< 50	5
OC1=CC=C(C=C1)N=C1C=CC(=O)C=C1	Oc1ccc(cc1)N=C1C=CC(=O)C=C1	MolPort-000-004-393	InChI=1S/C12H9NO2/c14-11-5-1-9(2-6-11)13-10-3-7-12(15)8-4-10/h1-8,14H	RSAZYXZUJROYKR-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	10
O=CC1=C2NCCC2=CC=C1	O=Cc1cccc2CCNc12	MolPort-000-004-395	InChI=1S/C9H9NO/c11-6-8-3-1-2-7-4-5-10-9(7)8/h1-3,6,10H,4-5H2	SJROBXXAXJAJOG-UHFFFAOYSA-N	< 50	< 50	100 - 250	2
C1CC(CCN1)C1=CNC2=CC=CC=C12	C1CC(CCN1)c1c[nH]c2ccccc12	MolPort-000-004-396	InChI=1S/C13H16N2/c1-2-4-13-11(3-1)12(9-15-13)10-5-7-14-8-6-10/h1-4,9-10,14-15H,5-8H2	KAIRZPVWWIMPFT-UHFFFAOYSA-N	< 50	< 50	50 - 100	2
ICCOCCI	ICCOCCI	MolPort-000-004-398	InChI=1S/C4H8I2O/c5-1-3-7-4-2-6/h1-4H2	XWYDQETVMJZUOJ-UHFFFAOYSA-N	< 50	< 50	50 - 100	5
CC(C)[C@H]1NC(=O)CNC1=O	CC(C)[C@H]1NC(=O)CNC1=O	MolPort-000-004-399	InChI=1S/C7H12N2O2/c1-4(2)6-7(11)8-3-5(10)9-6/h4,6H,3H2,1-2H3,(H,8,11)(H,9,10)/t6-/m1/s1	IULFBTHVPRNQCG-ZCFIWIBFSA-N	< 50	< 50	< 50	2
O1C=CC=N1	c1cnoc1	MolPort-000-004-400	InChI=1S/C3H3NO/c1-2-4-5-3-1/h1-3H	CTAPFRYPJLPFDF-UHFFFAOYSA-N	< 50	< 50	< 50	2
OC(=O)C1=CC=C2CCCC2=C1	OC(=O)c1ccc2CCCc2c1	MolPort-000-004-402	InChI=1S/C10H10O2/c11-10(12)9-5-4-7-2-1-3-8(7)6-9/h4-6H,1-3H2,(H,11,12)	FOJQJDBJBNEHTO-UHFFFAOYSA-N	< 50	< 50	50 - 100	2
Cl.NC(=N)C1=CNC2=CC=CC=C12	Cl.NC(=N)c1c[nH]c2ccccc12	MolPort-000-004-403	InChI=1S/C9H9N3.ClH/c10-9(11)7-5-12-8-4-2-1-3-6(7)8;/h1-5,12H,(H3,10,11);1H	RLXPLXWLSDFGQW-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	7
Cl.NC(=N)CC1=CNC2=CC=CC=C12	Cl.NC(=N)Cc1c[nH]c2ccccc12	MolPort-000-004-405	InChI=1S/C10H11N3.ClH/c11-10(12)5-7-6-13-9-4-2-1-3-8(7)9;/h1-4,6,13H,5H2,(H3,11,12);1H	MVJVVGIRNIJOFW-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	5
NC1=CC=NC=C1I	Nc1ccncc1I	MolPort-000-004-410	InChI=1S/C5H5IN2/c6-4-3-8-2-1-5(4)7/h1-3H,(H2,7,8)	ZGOCEDVVZKFHSY-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC1=C2C(I)=NNC2=NC=N1	Nc1ncnc2[nH]nc(I)c12	MolPort-000-004-413	InChI=1S/C5H4IN5/c6-3-2-4(7)8-1-9-5(2)11-10-3/h1H,(H3,7,8,9,10,11)	HQAIUXZORKJOJY-UHFFFAOYSA-N	< 50	< 50	< 50	2
COC1=CC=C(N)C(I)=C1	COc1ccc(N)c(I)c1	MolPort-000-004-415	InChI=1S/C7H8INO/c1-10-5-2-3-7(9)6(8)4-5/h2-4H,9H2,1H3	ASINPZWBVCLVDK-UHFFFAOYSA-N	< 50	< 50	< 50	2
IC1=CC=C2NC=NC(=O)C2=C1	Ic1ccc2[nH]cnc(=O)c2c1	MolPort-000-004-416	InChI=1S/C8H5IN2O/c9-5-1-2-7-6(3-5)8(12)11-4-10-7/h1-4H,(H,10,11,12)	PUGXMZKDRVGIHC-UHFFFAOYSA-N	< 50	< 50	< 50	7
OB(O)C1=CC=C2C=NNC2=C1	OB(O)c1ccc2cn[nH]c2c1	MolPort-000-004-417	InChI=1S/C7H7BN2O2/c11-8(12)6-2-1-5-4-9-10-7(5)3-6/h1-4,11-12H,(H,9,10)	ZKNLCHWRWRYPGG-UHFFFAOYSA-N	< 50	< 50	< 50	2
OC(=O)C1=C2C=NNC2=CC=C1	OC(=O)c1cccc2[nH]ncc12	MolPort-000-004-418	InChI=1S/C8H6N2O2/c11-8(12)5-2-1-3-7-6(5)4-9-10-7/h1-4H,(H,9,10)(H,11,12)	KGKZHHIUOZGUNP-UHFFFAOYSA-N	< 50	< 50	< 50	2
O=CC1=NNC2=CC=CC=C12	O=Cc1n[nH]c2ccccc12	MolPort-000-004-419	InChI=1S/C8H6N2O/c11-5-8-6-3-1-2-4-7(6)9-10-8/h1-5H,(H,9,10)	VXOSGHMXAYBBBB-UHFFFAOYSA-N	< 50	< 50	< 50	2
IC1=NNC2=CC=CC=C12	Ic1n[nH]c2ccccc12	MolPort-000-004-420	InChI=1S/C7H5IN2/c8-7-5-3-1-2-4-6(5)9-10-7/h1-4H,(H,9,10)	UDKYMMQGPNFWDA-UHFFFAOYSA-N	< 50	< 50	< 50	2
OC1=C2C=CNC2=CC=C1	Oc1cccc2[nH]ccc12	MolPort-000-004-422	InChI=1S/C8H7NO/c10-8-3-1-2-7-6(8)4-5-9-7/h1-5,9-10H	NLMQHXUGJIAKTH-UHFFFAOYSA-N	< 50	< 50	< 50	2
OC1=CC=C2NC=CC2=C1	Oc1ccc2[nH]ccc2c1	MolPort-000-004-423	InChI=1S/C8H7NO/c10-7-1-2-8-6(5-7)3-4-9-8/h1-5,9-10H	LMIQERWZRIFWNZ-UHFFFAOYSA-N	< 50	< 50	< 50	2
O=CC1=C2C=CNC2=CC=C1	O=Cc1cccc2[nH]ccc12	MolPort-000-004-424	InChI=1S/C9H7NO/c11-6-7-2-1-3-9-8(7)4-5-10-9/h1-6,10H	JFDDFGLNZWNJTK-UHFFFAOYSA-N	< 50	< 50	< 50	2
CC(C)C1=C2NC(=CC2=CC=C1)C(O)=O	CC(C)c1cccc2cc([nH]c12)C(O)=O	MolPort-000-004-427	InChI=1S/C12H13NO2/c1-7(2)9-5-3-4-8-6-10(12(14)15)13-11(8)9/h3-7,13H,1-2H3,(H,14,15)	FDRHWXHKWSSVBJ-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	5
CCOC(=O)CC(=O)C1=NNC2=CC=CC=C12	CCOC(=O)CC(=O)c1n[nH]c2ccccc12	MolPort-000-004-434	InChI=1S/C12H12N2O3/c1-2-17-11(16)7-10(15)12-8-5-3-4-6-9(8)13-14-12/h3-6H,2,7H2,1H3,(H,13,14)	LSZUCPNJYGQKPA-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	5
