SMILES	SMILES_CANONICAL	MOLPORTID	STANDARD_INCHI	INCHIKEY	PRICERANGE_1MG	PRICERANGE_5MG	PRICERANGE_50MG	BEST_LEAD_TIME
CC1=C(NCC2=NC=CC=C2)C=C(C=C1)C(O)=O	Cc1ccc(cc1NCc1ccccn1)C(O)=O	MolPort-000-121-800	InChI=1S/C14H14N2O2/c1-10-5-6-11(14(17)18)8-13(10)16-9-12-4-2-3-7-15-12/h2-8,16H,9H2,1H3,(H,17,18)	GPDLJUAQYBFOMJ-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CC1=C(NCC2=NC=CC=C2)C=CC(=C1)C(O)=O	Cc1cc(ccc1NCc1ccccn1)C(O)=O	MolPort-000-121-801	InChI=1S/C14H14N2O2/c1-10-8-11(14(17)18)5-6-13(10)16-9-12-4-2-3-7-15-12/h2-8,16H,9H2,1H3,(H,17,18)	WJQSUUZGSQJEQV-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
OC(=O)C1=CC(NCC2=NC=CC=C2)=C(Cl)C=C1	OC(=O)c1ccc(Cl)c(NCc2ccccn2)c1	MolPort-000-121-802	InChI=1S/C13H11ClN2O2/c14-11-5-4-9(13(17)18)7-12(11)16-8-10-3-1-2-6-15-10/h1-7,16H,8H2,(H,17,18)	SKPCOLSGCUJYJY-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=C(NCC2=NC=CC=C2)C=C(C=C1)C(O)=O	COc1ccc(cc1NCc1ccccn1)C(O)=O	MolPort-000-121-803	InChI=1S/C14H14N2O3/c1-19-13-6-5-10(14(17)18)8-12(13)16-9-11-4-2-3-7-15-11/h2-8,16H,9H2,1H3,(H,17,18)	LSCAALPLWITLJT-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=C(OCCC2=CC=CC=C2)C=CC(CNCC2CCCO2)=C1	COc1cc(CNCC2CCCO2)ccc1OCCc1ccccc1	MolPort-000-121-804	InChI=1S/C21H27NO3/c1-23-21-14-18(15-22-16-19-8-5-12-24-19)9-10-20(21)25-13-11-17-6-3-2-4-7-17/h2-4,6-7,9-10,14,19,22H,5,8,11-13,15-16H2,1H3	VMQAAPIYIGRJCC-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CC1=CC=C(CNC2=CC=C(C)C=C2)S1	Cc1ccc(CNc2ccc(C)cc2)s1	MolPort-000-121-806	InChI=1S/C13H15NS/c1-10-3-6-12(7-4-10)14-9-13-8-5-11(2)15-13/h3-8,14H,9H2,1-2H3	VRHVHLUFTIXWRB-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CC1=CC=C(CNC2=CC=C(Cl)C=C2)S1	Cc1ccc(CNc2ccc(Cl)cc2)s1	MolPort-000-121-807	InChI=1S/C12H12ClNS/c1-9-2-7-12(15-9)8-14-11-5-3-10(13)4-6-11/h2-7,14H,8H2,1H3	VDCSLJOVXPAQPB-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CC1=CC=C(CNCC2=CC=CC=C2)S1	Cc1ccc(CNCc2ccccc2)s1	MolPort-000-121-808	InChI=1S/C13H15NS/c1-11-7-8-13(15-11)10-14-9-12-5-3-2-4-6-12/h2-8,14H,9-10H2,1H3	IDHYNTVRWLKKAB-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC(CNC2=NNC=N2)=CC=C1OCC1=CC=CC=C1	COc1cc(CNc2nc[nH]n2)ccc1OCc1ccccc1	MolPort-000-121-809	InChI=1S/C17H18N4O2/c1-22-16-9-14(10-18-17-19-12-20-21-17)7-8-15(16)23-11-13-5-3-2-4-6-13/h2-9,12H,10-11H2,1H3,(H2,18,19,20,21)	UZHWEETXDZSLAB-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCOC1=CC(CNC2=NNC=N2)=CC=C1OCC1=CC=CC=C1	CCOc1cc(CNc2nc[nH]n2)ccc1OCc1ccccc1	MolPort-000-121-810	InChI=1S/C18H20N4O2/c1-2-23-17-10-15(11-19-18-20-13-21-22-18)8-9-16(17)24-12-14-6-4-3-5-7-14/h3-10,13H,2,11-12H2,1H3,(H2,19,20,21,22)	YHOXFUZLPMMFLJ-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCOC1=CC=C(CNC2=NNC=N2)C=C1	CCOc1ccc(CNc2nc[nH]n2)cc1	MolPort-000-121-811	InChI=1S/C11H14N4O/c1-2-16-10-5-3-9(4-6-10)7-12-11-13-8-14-15-11/h3-6,8H,2,7H2,1H3,(H2,12,13,14,15)	OCZNLJCASDMWET-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC(CNC2=NNC=N2)=C(OC)C=C1OC	COc1cc(OC)c(OC)cc1CNc1nc[nH]n1	MolPort-000-121-812	InChI=1S/C12H16N4O3/c1-17-9-5-11(19-3)10(18-2)4-8(9)6-13-12-14-7-15-16-12/h4-5,7H,6H2,1-3H3,(H2,13,14,15,16)	ITWGOHZJRVTAKG-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CC1=CC=C(CNC2CCCCC2)S1	Cc1ccc(CNC2CCCCC2)s1	MolPort-000-121-813	InChI=1S/C12H19NS/c1-10-7-8-12(14-10)9-13-11-5-3-2-4-6-11/h7-8,11,13H,2-6,9H2,1H3	POAPBUGZCLWYGC-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC(=O)NC1=CC=C(NCC2=CC=C(C)S2)C=C1	CC(=O)Nc1ccc(NCc2ccc(C)s2)cc1	MolPort-000-121-814	InChI=1S/C14H16N2OS/c1-10-3-8-14(18-10)9-15-12-4-6-13(7-5-12)16-11(2)17/h3-8,15H,9H2,1-2H3,(H,16,17)	VFAXHMNLZQEHDE-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCC(=O)NC1=CC=C(NCC2=CC=CS2)C=C1	CCC(=O)Nc1ccc(NCc2cccs2)cc1	MolPort-000-121-815	InChI=1S/C14H16N2OS/c1-2-14(17)16-12-7-5-11(6-8-12)15-10-13-4-3-9-18-13/h3-9,15H,2,10H2,1H3,(H,16,17)	QEDZOWBVVYTRPH-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCC(=O)NC1=CC=C(NCC2=CC=C(C)S2)C=C1	CCC(=O)Nc1ccc(NCc2ccc(C)s2)cc1	MolPort-000-121-816	InChI=1S/C15H18N2OS/c1-3-15(18)17-13-7-5-12(6-8-13)16-10-14-9-4-11(2)19-14/h4-9,16H,3,10H2,1-2H3,(H,17,18)	GCCYXRMNSBVSDV-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCCC(=O)NC1=CC=C(NCC2=CC=CS2)C=C1	CCCC(=O)Nc1ccc(NCc2cccs2)cc1	MolPort-000-121-817	InChI=1S/C15H18N2OS/c1-2-4-15(18)17-13-8-6-12(7-9-13)16-11-14-5-3-10-19-14/h3,5-10,16H,2,4,11H2,1H3,(H,17,18)	PGWJGUFPGDCXIG-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCCC(=O)NC1=CC=C(NCC2=CC=C(C)S2)C=C1	CCCC(=O)Nc1ccc(NCc2ccc(C)s2)cc1	MolPort-000-121-818	InChI=1S/C16H20N2OS/c1-3-4-16(19)18-14-8-6-13(7-9-14)17-11-15-10-5-12(2)20-15/h5-10,17H,3-4,11H2,1-2H3,(H,18,19)	BJVGUPWGSMOYHH-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CC1=CC=C(CNC2=CC=C(NC(=O)C3=C(C)C=CC=C3)C=C2)S1	Cc1ccc(CNc2ccc(NC(=O)c3ccccc3C)cc2)s1	MolPort-000-121-820	InChI=1S/C20H20N2OS/c1-14-5-3-4-6-19(14)20(23)22-17-10-8-16(9-11-17)21-13-18-12-7-15(2)24-18/h3-12,21H,13H2,1-2H3,(H,22,23)	JFRVTRRJOZSADY-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC(CNC2=NNN=N2)=CC=C1OCCC1=CC=CC=C1	COc1cc(CNc2nn[nH]n2)ccc1OCCc1ccccc1	MolPort-000-121-821	InChI=1S/C17H19N5O2/c1-23-16-11-14(12-18-17-19-21-22-20-17)7-8-15(16)24-10-9-13-5-3-2-4-6-13/h2-8,11H,9-10,12H2,1H3,(H2,18,19,20,21,22)	UVQDBKJPDVZEJF-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCOC1=C(OCC2=CC=CS2)C=CC(CNC(C)(C)C)=C1	CCOc1cc(CNC(C)(C)C)ccc1OCc1cccs1	MolPort-000-121-822	InChI=1S/C18H25NO2S/c1-5-20-17-11-14(12-19-18(2,3)4)8-9-16(17)21-13-15-7-6-10-22-15/h6-11,19H,5,12-13H2,1-4H3	GBUOOOZXVXATJP-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=CC(CNCCCN2CCOCC2)=C1OCC1=CC=CC=C1	COc1cccc(CNCCCN2CCOCC2)c1OCc1ccccc1	MolPort-000-121-823	InChI=1S/C22H30N2O3/c1-25-21-10-5-9-20(22(21)27-18-19-7-3-2-4-8-19)17-23-11-6-12-24-13-15-26-16-14-24/h2-5,7-10,23H,6,11-18H2,1H3	QHGKYBLPKDHJMC-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=CC(CNCCCN2CCOCC2)=C1OCC1=CC=C(Cl)C=C1	COc1cccc(CNCCCN2CCOCC2)c1OCc1ccc(Cl)cc1	MolPort-000-121-824	InChI=1S/C22H29ClN2O3/c1-26-21-5-2-4-19(16-24-10-3-11-25-12-14-27-15-13-25)22(21)28-17-18-6-8-20(23)9-7-18/h2,4-9,24H,3,10-17H2,1H3	WOTBJFKVUDRNQB-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=CC(CNCCCN2CCOCC2)=C1OCC1=C(Cl)C=CC=C1	COc1cccc(CNCCCN2CCOCC2)c1OCc1ccccc1Cl	MolPort-000-121-825	InChI=1S/C22H29ClN2O3/c1-26-21-9-4-7-18(16-24-10-5-11-25-12-14-27-15-13-25)22(21)28-17-19-6-2-3-8-20(19)23/h2-4,6-9,24H,5,10-17H2,1H3	CBEIRONOJMSRFT-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=CC(CNCCCN2CCOCC2)=C1OCC1=C(Cl)C=C(Cl)C=C1	COc1cccc(CNCCCN2CCOCC2)c1OCc1ccc(Cl)cc1Cl	MolPort-000-121-826	InChI=1S/C22H28Cl2N2O3/c1-27-21-5-2-4-17(15-25-8-3-9-26-10-12-28-13-11-26)22(21)29-16-18-6-7-19(23)14-20(18)24/h2,4-7,14,25H,3,8-13,15-16H2,1H3	SSABONRHLVTVCY-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=C(OCC2=C(Cl)C=C(Cl)C=C2)C=CC(CNCCCN2CCOCC2)=C1	COc1cc(CNCCCN2CCOCC2)ccc1OCc1ccc(Cl)cc1Cl	MolPort-000-121-829	InChI=1S/C22H28Cl2N2O3/c1-27-22-13-17(15-25-7-2-8-26-9-11-28-12-10-26)3-6-21(22)29-16-18-4-5-19(23)14-20(18)24/h3-6,13-14,25H,2,7-12,15-16H2,1H3	SMIMVFAENBZAIU-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=C(OCC2=CC=C(F)C=C2)C=CC(CNCCCN2CCOCC2)=C1	COc1cc(CNCCCN2CCOCC2)ccc1OCc1ccc(F)cc1	MolPort-000-121-831	InChI=1S/C22H29FN2O3/c1-26-22-15-19(16-24-9-2-10-25-11-13-27-14-12-25)5-8-21(22)28-17-18-3-6-20(23)7-4-18/h3-8,15,24H,2,9-14,16-17H2,1H3	NDJKCVXSYNXXAR-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=C(OCC2=C(F)C=CC=C2)C=CC(CNCCCN2CCOCC2)=C1	COc1cc(CNCCCN2CCOCC2)ccc1OCc1ccccc1F	MolPort-000-121-832	InChI=1S/C22H29FN2O3/c1-26-22-15-18(16-24-9-4-10-25-11-13-27-14-12-25)7-8-21(22)28-17-19-5-2-3-6-20(19)23/h2-3,5-8,15,24H,4,9-14,16-17H2,1H3	FLURCBUXYAFQAU-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=CC(CNCCCN2CCOCC2)=C1OCC1=C(F)C=CC=C1	COc1cccc(CNCCCN2CCOCC2)c1OCc1ccccc1F	MolPort-000-121-833	InChI=1S/C22H29FN2O3/c1-26-21-9-4-7-18(16-24-10-5-11-25-12-14-27-15-13-25)22(21)28-17-19-6-2-3-8-20(19)23/h2-4,6-9,24H,5,10-17H2,1H3	CRDHMBULONEEEK-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=CC(CNCCCN2CCOCC2)=C1OCC1=CC=C(F)C=C1	COc1cccc(CNCCCN2CCOCC2)c1OCc1ccc(F)cc1	MolPort-000-121-834	InChI=1S/C22H29FN2O3/c1-26-21-5-2-4-19(16-24-10-3-11-25-12-14-27-15-13-25)22(21)28-17-18-6-8-20(23)9-7-18/h2,4-9,24H,3,10-17H2,1H3	YUADQXABIZWUHM-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC(CNCCCN2CCOCC2)=CC(Cl)=C1OCC1=CC=CC=C1	COc1cc(CNCCCN2CCOCC2)cc(Cl)c1OCc1ccccc1	MolPort-000-121-835	InChI=1S/C22H29ClN2O3/c1-26-21-15-19(16-24-8-5-9-25-10-12-27-13-11-25)14-20(23)22(21)28-17-18-6-3-2-4-7-18/h2-4,6-7,14-15,24H,5,8-13,16-17H2,1H3	UGKPDVMLTFTRNN-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC(CNCCCN2CCOCC2)=CC(Cl)=C1OCC1=CC=C(Cl)C=C1	COc1cc(CNCCCN2CCOCC2)cc(Cl)c1OCc1ccc(Cl)cc1	MolPort-000-121-836	InChI=1S/C22H28Cl2N2O3/c1-27-21-14-18(15-25-7-2-8-26-9-11-28-12-10-26)13-20(24)22(21)29-16-17-3-5-19(23)6-4-17/h3-6,13-14,25H,2,7-12,15-16H2,1H3	WZJFPYULLXBPLM-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
FC1=C(COC2=C(CNCCCN3CCOCC3)C3=CC=CC=C3C=C2)C=CC=C1	Fc1ccccc1COc1ccc2ccccc2c1CNCCCN1CCOCC1	MolPort-000-121-839	InChI=1S/C25H29FN2O2/c26-24-9-4-2-7-21(24)19-30-25-11-10-20-6-1-3-8-22(20)23(25)18-27-12-5-13-28-14-16-29-17-15-28/h1-4,6-11,27H,5,12-19H2	HGOMOZRSFODBBA-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
FC1=CC=C(COC2=C(CNCCCN3CCOCC3)C3=CC=CC=C3C=C2)C=C1	Fc1ccc(COc2ccc3ccccc3c2CNCCCN2CCOCC2)cc1	MolPort-000-121-840	InChI=1S/C25H29FN2O2/c26-22-9-6-20(7-10-22)19-30-25-11-8-21-4-1-2-5-23(21)24(25)18-27-12-3-13-28-14-16-29-17-15-28/h1-2,4-11,27H,3,12-19H2	APDYLMVUISTGEZ-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=C(OCC2=CC=CS2)C=CC(CNC(C)(C)CO)=C1	COc1cc(CNC(C)(C)CO)ccc1OCc1cccs1	MolPort-000-121-841	InChI=1S/C17H23NO3S/c1-17(2,12-19)18-10-13-6-7-15(16(9-13)20-3)21-11-14-5-4-8-22-14/h4-9,18-19H,10-12H2,1-3H3	HIQVXJPGMRMCAD-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCC(C)NCC1=CC(OC)=C(OCC2=CC=CS2)C=C1	CCC(C)NCc1ccc(OCc2cccs2)c(OC)c1	MolPort-000-121-842	InChI=1S/C17H23NO2S/c1-4-13(2)18-11-14-7-8-16(17(10-14)19-3)20-12-15-6-5-9-21-15/h5-10,13,18H,4,11-12H2,1-3H3	JECMAQHRGPXLNK-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC(CNC(C)(C)CO)=CC(Cl)=C1OCC1=CC=CS1	COc1cc(CNC(C)(C)CO)cc(Cl)c1OCc1cccs1	MolPort-000-121-843	InChI=1S/C17H22ClNO3S/c1-17(2,11-20)19-9-12-7-14(18)16(15(8-12)21-3)22-10-13-5-4-6-23-13/h4-8,19-20H,9-11H2,1-3H3	IDFQGCDNHLTXRF-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCC(C)NCC1=CC(Cl)=C(OCC2=CC=CS2)C(OC)=C1	CCC(C)NCc1cc(Cl)c(OCc2cccs2)c(OC)c1	MolPort-000-121-844	InChI=1S/C17H22ClNO2S/c1-4-12(2)19-10-13-8-15(18)17(16(9-13)20-3)21-11-14-6-5-7-22-14/h5-9,12,19H,4,10-11H2,1-3H3	YOPWQYPXIUHETA-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC=CC(CNCC2CCCO2)=C1OCC1=CC=C(Cl)C=C1	COc1cccc(CNCC2CCCO2)c1OCc1ccc(Cl)cc1	MolPort-000-121-845	InChI=1S/C20H24ClNO3/c1-23-19-6-2-4-16(12-22-13-18-5-3-11-24-18)20(19)25-14-15-7-9-17(21)10-8-15/h2,4,6-10,18,22H,3,5,11-14H2,1H3	LTCNSWDHIICVBP-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC=CC(CNCC2CCCO2)=C1OCC1=C(Cl)C=CC=C1	COc1cccc(CNCC2CCCO2)c1OCc1ccccc1Cl	MolPort-000-121-846	InChI=1S/C20H24ClNO3/c1-23-19-10-4-7-15(12-22-13-17-8-5-11-24-17)20(19)25-14-16-6-2-3-9-18(16)21/h2-4,6-7,9-10,17,22H,5,8,11-14H2,1H3	JACSZQORJLRLOR-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCOC1=CC=CC(CNCC2CCCO2)=C1OCC1=CC=CC=C1	CCOc1cccc(CNCC2CCCO2)c1OCc1ccccc1	MolPort-000-121-847	InChI=1S/C21H27NO3/c1-2-23-20-12-6-10-18(14-22-15-19-11-7-13-24-19)21(20)25-16-17-8-4-3-5-9-17/h3-6,8-10,12,19,22H,2,7,11,13-16H2,1H3	RJFTYWSTYDUSLZ-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCOC1=CC(CNCC2CCCO2)=CC(Cl)=C1OCC1=CC=C(F)C=C1	CCOc1cc(CNCC2CCCO2)cc(Cl)c1OCc1ccc(F)cc1	MolPort-000-121-848	InChI=1S/C21H25ClFNO3/c1-2-25-20-11-16(12-24-13-18-4-3-9-26-18)10-19(22)21(20)27-14-15-5-7-17(23)8-6-15/h5-8,10-11,18,24H,2-4,9,12-14H2,1H3	UNCLKENQEDVJAW-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC(CNCC2CCCO2)=CC(Cl)=C1OCC1=CC=C(F)C=C1	COc1cc(CNCC2CCCO2)cc(Cl)c1OCc1ccc(F)cc1	MolPort-000-121-849	InChI=1S/C20H23ClFNO3/c1-24-19-10-15(11-23-12-17-3-2-8-25-17)9-18(21)20(19)26-13-14-4-6-16(22)7-5-14/h4-7,9-10,17,23H,2-3,8,11-13H2,1H3	CSBFXKNAYGKCJI-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC(CNCC2=CC=CS2)=CC=C1OCC1=CC=C(Cl)C=C1	COc1cc(CNCc2cccs2)ccc1OCc1ccc(Cl)cc1	MolPort-000-121-850	InChI=1S/C20H20ClNO2S/c1-23-20-11-16(12-22-13-18-3-2-10-25-18)6-9-19(20)24-14-15-4-7-17(21)8-5-15/h2-11,22H,12-14H2,1H3	GVUDVRZUCUYKRA-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=CC(CNCC2=CC=CS2)=C1OCC1=CC=C(Cl)C=C1	COc1cccc(CNCc2cccs2)c1OCc1ccc(Cl)cc1	MolPort-000-121-851	InChI=1S/C20H20ClNO2S/c1-23-19-6-2-4-16(12-22-13-18-5-3-11-25-18)20(19)24-14-15-7-9-17(21)10-8-15/h2-11,22H,12-14H2,1H3	LVVNEHBGCRKELG-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=CC(CNCC2=CC=CS2)=C1OCC1=C(Cl)C=CC=C1	COc1cccc(CNCc2cccs2)c1OCc1ccccc1Cl	MolPort-000-121-852	InChI=1S/C20H20ClNO2S/c1-23-19-10-4-7-15(12-22-13-17-8-5-11-25-17)20(19)24-14-16-6-2-3-9-18(16)21/h2-11,22H,12-14H2,1H3	VNVXGBAWEGQPKT-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CCOC1=CC=CC(CNCC2=CC=CS2)=C1OCC1=CC=CC=C1	CCOc1cccc(CNCc2cccs2)c1OCc1ccccc1	MolPort-000-121-853	InChI=1S/C21H23NO2S/c1-2-23-20-12-6-10-18(14-22-15-19-11-7-13-25-19)21(20)24-16-17-8-4-3-5-9-17/h3-13,22H,2,14-16H2,1H3	XGXGNKKXXKVKTN-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC(CNCC2=CC=CS2)=CC=C1OCC1=CC=C(F)C=C1	COc1cc(CNCc2cccs2)ccc1OCc1ccc(F)cc1	MolPort-000-121-854	InChI=1S/C20H20FNO2S/c1-23-20-11-16(12-22-13-18-3-2-10-25-18)6-9-19(20)24-14-15-4-7-17(21)8-5-15/h2-11,22H,12-14H2,1H3	MHUXEFIIKSIFJN-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC(CNCC2=CC=CS2)=CC=C1OCC1=C(F)C=CC=C1	COc1cc(CNCc2cccs2)ccc1OCc1ccccc1F	MolPort-000-121-855	InChI=1S/C20H20FNO2S/c1-23-20-11-15(12-22-13-17-6-4-10-25-17)8-9-19(20)24-14-16-5-2-3-7-18(16)21/h2-11,22H,12-14H2,1H3	UPQDCUXPPGTEAF-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC=CC(CNCC2=CC=CS2)=C1OCC1=C(F)C=CC=C1	COc1cccc(CNCc2cccs2)c1OCc1ccccc1F	MolPort-000-121-856	InChI=1S/C20H20FNO2S/c1-23-19-10-4-7-15(12-22-13-17-8-5-11-25-17)20(19)24-14-16-6-2-3-9-18(16)21/h2-11,22H,12-14H2,1H3	AZVFKZAFRWYRFB-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCOC1=CC(CNCC2=CC=CS2)=CC=C1OCC1=CC=CC=C1	CCOc1cc(CNCc2cccs2)ccc1OCc1ccccc1	MolPort-000-121-857	InChI=1S/C21H23NO2S/c1-2-23-21-13-18(14-22-15-19-9-6-12-25-19)10-11-20(21)24-16-17-7-4-3-5-8-17/h3-13,22H,2,14-16H2,1H3	YUUQLTPJDQMEND-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC(CNCC2=CC=CS2)=CC(Cl)=C1OCC1=CC=CC=C1	COc1cc(CNCc2cccs2)cc(Cl)c1OCc1ccccc1	MolPort-000-121-858	InChI=1S/C20H20ClNO2S/c1-23-19-11-16(12-22-13-17-8-5-9-25-17)10-18(21)20(19)24-14-15-6-3-2-4-7-15/h2-11,22H,12-14H2,1H3	DYWJDPDNJIOLKB-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC(CNCC2=CC=CS2)=CC(Cl)=C1OCC1=CC=C(F)C=C1	COc1cc(CNCc2cccs2)cc(Cl)c1OCc1ccc(F)cc1	MolPort-000-121-859	InChI=1S/C20H19ClFNO2S/c1-24-19-10-15(11-23-12-17-3-2-8-26-17)9-18(21)20(19)25-13-14-4-6-16(22)7-5-14/h2-10,23H,11-13H2,1H3	PCBHYDJSUMEFMJ-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC(CNCC2=CC3=C(OCO3)C=C2)=CC=C1OCC1=CC=CC=C1	COc1cc(CNCc2ccc3OCOc3c2)ccc1OCc1ccccc1	MolPort-000-121-860	InChI=1S/C23H23NO4/c1-25-22-11-18(7-9-20(22)26-15-17-5-3-2-4-6-17)13-24-14-19-8-10-21-23(12-19)28-16-27-21/h2-12,24H,13-16H2,1H3	BGNVUYNDYLQLPV-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
COC1=CC(CNCC2=CC3=C(OCO3)C=C2)=CC=C1OCC1=CC=C(Cl)C=C1	COc1cc(CNCc2ccc3OCOc3c2)ccc1OCc1ccc(Cl)cc1	MolPort-000-121-861	InChI=1S/C23H22ClNO4/c1-26-22-10-17(4-8-20(22)27-14-16-2-6-19(24)7-3-16)12-25-13-18-5-9-21-23(11-18)29-15-28-21/h2-11,25H,12-15H2,1H3	DXCYIFKOPCPIMU-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=CC(CNCC2=CC=C3OCOC3=C2)=C1OCC1=CC=CC=C1	COc1cccc(CNCc2ccc3OCOc3c2)c1OCc1ccccc1	MolPort-000-121-862	InChI=1S/C23H23NO4/c1-25-21-9-5-8-19(23(21)26-15-17-6-3-2-4-7-17)14-24-13-18-10-11-20-22(12-18)28-16-27-20/h2-12,24H,13-16H2,1H3	RFPXCCJECMGPNA-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC=CC(CNCC2=CC=C3OCOC3=C2)=C1OCC1=CC=C(Cl)C=C1	COc1cccc(CNCc2ccc3OCOc3c2)c1OCc1ccc(Cl)cc1	MolPort-000-121-863	InChI=1S/C23H22ClNO4/c1-26-21-4-2-3-18(23(21)27-14-16-5-8-19(24)9-6-16)13-25-12-17-7-10-20-22(11-17)29-15-28-20/h2-11,25H,12-15H2,1H3	RBLOQIGROKHZSR-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC=CC(CNCC2=CC=C3OCOC3=C2)=C1OCC1=C(Cl)C=CC=C1	COc1cccc(CNCc2ccc3OCOc3c2)c1OCc1ccccc1Cl	MolPort-000-121-864	InChI=1S/C23H22ClNO4/c1-26-21-8-4-6-17(23(21)27-14-18-5-2-3-7-19(18)24)13-25-12-16-9-10-20-22(11-16)29-15-28-20/h2-11,25H,12-15H2,1H3	ZEQIRPNYTLYVRT-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC(CNCC2=CC=C3OCOC3=C2)=CC(Cl)=C1OCC1=CC=CC=C1	COc1cc(CNCc2ccc3OCOc3c2)cc(Cl)c1OCc1ccccc1	MolPort-000-121-866	InChI=1S/C23H22ClNO4/c1-26-22-11-18(9-19(24)23(22)27-14-16-5-3-2-4-6-16)13-25-12-17-7-8-20-21(10-17)29-15-28-20/h2-11,25H,12-15H2,1H3	YUBNYNWPWOPUJS-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC(CNCC2=CC=C3OCOC3=C2)=CC(Cl)=C1OCC1=CC=C(F)C=C1	COc1cc(CNCc2ccc3OCOc3c2)cc(Cl)c1OCc1ccc(F)cc1	MolPort-000-121-867	InChI=1S/C23H21ClFNO4/c1-27-22-10-17(12-26-11-16-4-7-20-21(9-16)30-14-29-20)8-19(24)23(22)28-13-15-2-5-18(25)6-3-15/h2-10,26H,11-14H2,1H3	BPZFMWSMSUEHFK-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
COC1=CC(CNCC2=CC=C3OCOC3=C2)=CC(Cl)=C1OCC1=C(F)C=CC=C1	COc1cc(CNCc2ccc3OCOc3c2)cc(Cl)c1OCc1ccccc1F	MolPort-000-121-868	InChI=1S/C23H21ClFNO4/c1-27-22-10-16(12-26-11-15-6-7-20-21(9-15)30-14-29-20)8-18(24)23(22)28-13-17-4-2-3-5-19(17)25/h2-10,26H,11-14H2,1H3	NFJQERGBHWCDDQ-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
